GUID	| Time
9431	|1,849309
9432	|1,649518
9433	|2,09694
9434	|2,130095
9435	|1,77672
9436	|1,807398
9437	|1,633118
9438	|1,683017
9439	|1,75792
9440	|1,76601
9441	|1,76608
9442	|1,783376
9443	|1,798093
9444	|1,717063
9445	|1,758526
9446	|1,723851
9447	|1,691615
9448	|1,76692
9449	|1,756759
9450	|1,766246
9451	|1,797079
9452	|1,660909
9453	|1,749175
9454	|1,824592
9455	|1,740531
9456	|1,716711
9457	|1,758741
9458	|1,789454
9459	|1,850004
9460	|1,666124
9461	|1,641687
9462	|1,72462
9463	|1,757793
9464	|1,717013
9465	|1,740658
9466	|1,826282
9467	|2,08865
9468	|1,971271
9469	|1,71798
9470	|1,733527
9471	|1,814509
9472	|1,782973
9473	|2,505062
9474	|1,798538
9475	|1,841697
9476	|1,740222
9477	|1,783316
9478	|1,749159
9479	|1,71626
9480	|1,815902
9481	|1,818373
9482	|1,871427
9483	|1,834563
9484	|1,715237
9485	|1,815082
9486	|1,915356
9487	|1,741859
9488	|1,732344
9489	|1,699882
9490	|1,741843
9491	|1,740629
9492	|1,899255
9493	|1,708154
9494	|1,748995
9495	|1,774926
9496	|1,766053
9497	|1,649445
9498	|1,651378
9499	|1,715607
9500	|1,807466
9501	|1,782285
9502	|1,700141
9503	|1,874425
9504	|1,765028
9505	|1,766269
9506	|1,683942
9507	|1,748975
9508	|1,691343
9509	|1,775719
9510	|1,789769
9511	|1,865577
9512	|1,717108
9513	|1,790426
9514	|1,792385
9515	|1,972146
9516	|1,75737
9517	|1,634148
9518	|1,79042
9519	|1,732908
9520	|1,700535
9521	|1,773941
9522	|1,78229
9523	|2,065377
9524	|1,76662
9525	|1,715798
9526	|1,707792
9527	|1,7835
9528	|1,79998
9529	|1,6566
9530	|1,742164
9531	|1,773472
9532	|2,379739
9533	|1,757885
9534	|1,708335
9535	|1,707717
9536	|1,833168
9537	|1,757511
9538	|1,724386
9539	|1,675277
9540	|1,757999
9541	|1,757315
9542	|1,832771
9543	|1,757396
9544	|1,733109
9545	|1,708164
9546	|1,7077
9547	|1,724608
9548	|1,708855
9549	|1,756934
9550	|1,79158
9551	|2,401182
9552	|2,059451
9553	|1,683768
9554	|1,773913
9555	|1,807585
9556	|1,716809
9557	|1,83186
9558	|1,708689
9559	|1,682573
9560	|1,716482
9561	|1,938011
9562	|1,686009
9563	|1,732197
9564	|1,799325
9565	|1,675155
9566	|1,699498
9567	|1,725717
9568	|1,765151
9569	|1,791227
9570	|1,691191
9571	|1,741432
9572	|1,783157
9573	|1,75942
9574	|1,854891
9575	|1,729856
9576	|1,711241
9577	|1,832387
9578	|1,708703
9579	|1,832302
9580	|1,724202
9581	|1,800271
9582	|1,757007
9583	|1,774364
9584	|1,75008
9585	|1,724755
9586	|1,757371
9587	|1,70776
9588	|1,799335
9589	|1,74939
9590	|1,799798
9591	|1,732552
9592	|1,791588
9593	|1,790226
9594	|1,70056
9595	|1,79632
9596	|1,710414
9597	|1,749866
9598	|1,807126
9599	|1,757925
9600	|1,741543
9601	|1,874234
9602	|1,840995
9603	|1,723581
9604	|1,708607
9605	|1,741328
9606	|1,724066
9607	|1,815754
9608	|1,758687
9609	|1,8406
9610	|1,765431
9611	|2,297303
9612	|1,799423
9613	|1,716009
9614	|1,825864
9615	|1,725036
9616	|1,723042
9617	|1,674192
9618	|1,724682
9619	|1,775073
9620	|1,774099
9621	|1,691191
9622	|1,758003
9623	|1,773969
9624	|1,741868
9625	|1,691573
9626	|1,699727
9627	|1,732395
9628	|1,741237
9629	|1,772266
9630	|1,66872
9631	|2,188977
9632	|1,633509
9633	|1,749861
9634	|1,707699
9635	|1,658939
9636	|1,799016
9637	|1,749251
9638	|1,774846
9639	|1,757383
9640	|1,682982
9641	|1,650669
9642	|1,716557
9643	|1,740444
9644	|1,683775
9645	|1,765543
9646	|1,806397
9647	|1,693199
9648	|1,790647
9649	|1,683083
9650	|1,675358
9651	|2,478309
9652	|1,758455
9653	|1,724883
9654	|1,757302
9655	|1,799729
9656	|1,749215
9657	|1,882842
9658	|1,748796
9659	|1,691719
9660	|1,774848
9661	|1,748923
9662	|1,732862
9663	|1,830297
9664	|1,710238
9665	|1,757754
9666	|1,83367
9667	|1,831237
9668	|1,782611
9669	|1,732971
9670	|1,824185
9671	|1,86852
9672	|1,697458
9673	|1,691086
9674	|1,7245
9675	|1,766386
9676	|1,732602
9677	|1,759628
9678	|1,756597
9679	|1,748896
9680	|1,896747
9681	|1,751566
9682	|1,766473
9683	|1,716667
9684	|1,774211
9685	|1,807501
9686	|1,700285
9687	|1,740581
9688	|1,675348
9689	|1,715907
9690	|1,829368
9691	|1,89367
9692	|1,749281
9693	|1,716568
9694	|1,832539
9695	|1,790654
9696	|1,749465
9697	|1,743066
9698	|1,789235
9699	|1,732903
9700	|1,717666
9701	|1,749398
9702	|1,724107
9703	|1,823634
9704	|1,758103
9705	|1,650289
9706	|1,758072
9707	|1,732204
9708	|1,700207
9709	|1,806856
9710	|1,684069
9711	|1,956671
9712	|1,798664
9713	|1,873923
9714	|1,938217
9715	|1,760061
9716	|1,782619
9717	|1,758261
9718	|1,782339
9719	|1,732659
9720	|1,766887
9721	|1,74072
9722	|1,74985
9723	|1,757262
9724	|1,766783
9725	|1,682705
9726	|1,790888
9727	|1,758699
9728	|1,67393
9729	|1,782996
9730	|2,387831
9731	|1,88776
9732	|1,686599
9733	|1,748843
9734	|1,766842
9735	|1,799663
9736	|1,78976
9737	|1,666833
9738	|1,733579
9739	|1,707477
9740	|1,708557
9741	|1,708233
9742	|1,806654
9743	|1,717049
9744	|1,782107
9745	|1,865711
9746	|1,700324
9747	|1,674625
9748	|1,790567
9749	|1,700376
9750	|2,039268
9751	|1,704774
9752	|1,778917
9753	|1,839144
9754	|1,758095
9755	|1,733738
9756	|1,698518
9757	|1,675936
9758	|1,807005
9759	|1,724686
9760	|1,650635
9761	|1,798638
9762	|1,749365
9763	|1,791587
9764	|1,724229
9765	|1,675633
9766	|1,665918
9767	|1,726081
9768	|1,911797
9769	|2,293887
9770	|1,920925
9771	|1,790968
9772	|1,773858
9773	|1,791456
9774	|1,77425
9775	|1,749168
9776	|1,815901
9777	|1,807776
9778	|1,699563
9779	|1,791079
9780	|1,807491
9781	|1,824383
9782	|1,873655
9783	|1,791756
9784	|1,790282
9785	|1,857267
9786	|1,766725
9787	|1,964689
9788	|1,716976
9789	|2,122167
9790	|1,674634
9791	|1,742196
9792	|1,640818
9793	|1,658835
9794	|1,783159
9795	|1,740116
9796	|1,733484
9797	|1,691139
9798	|1,732785
9799	|1,758851
9800	|1,781668
9801	|1,716841
9802	|1,70801
9803	|1,749144
9804	|1,832991
9805	|1,873369
9806	|1,691465
9807	|1,683925
9808	|1,765095
9809	|2,214083
9810	|1,692528
9811	|1,732037
9812	|1,707934
9813	|1,783367
9814	|1,807167
9815	|1,724486
9816	|1,758226
9817	|1,732615
9818	|1,765838
9819	|1,71653
9820	|1,724719
9821	|1,716272
9822	|1,808043
9823	|1,77381
9824	|1,667284
9825	|1,723935
9826	|1,659322
9827	|1,732064
9828	|1,766135
9829	|1,990504
9830	|1,790248
9831	|1,77479
9832	|1,766316
9833	|1,824434
9834	|1,766092
9835	|1,740575
9836	|1,716336
9837	|1,808057
9838	|1,682703
9839	|1,77448
9840	|1,782446
9841	|1,832996
9842	|1,773978
9843	|1,757739
9844	|1,838677
9845	|1,768304
9846	|1,765995
9847	|1,741809
9848	|1,823742
9849	|1,799114
9850	|1,799963
9851	|1,773899
9852	|1,782613
9853	|1,675542
9854	|1,732278
9855	|1,766511
9856	|1,649754
9857	|1,724549
9858	|1,733613
9859	|1,740505
9860	|1,832796
9861	|1,849572
9862	|1,724674
9863	|1,71547
9864	|1,79949
9865	|1,724801
9866	|1,699467
9867	|1,733529
9868	|1,796147
9869	|1,975927
9870	|1,80001
9871	|1,757078
9872	|1,807383
9873	|1,667606
9874	|1,774294
9875	|1,707413
9876	|1,741584
9877	|1,77403
9878	|1,757836
9879	|1,874469
9880	|1,641583
9881	|1,840431
9882	|1,725246
9883	|1,781857
9884	|1,774588
9885	|1,717629
9886	|1,739846
9887	|1,865715
9888	|1,783358
9889	|1,823322
9890	|1,68498
9891	|1,756789
9892	|1,781973
9893	|1,841345
9894	|1,682695
9895	|1,724619
9896	|1,857606
9897	|1,799565
9898	|1,906436
9899	|1,791839
9900	|1,724659
9901	|1,740688
9902	|1,8163
9903	|1,674897
9904	|1,758347
9905	|1,756761
9906	|1,749427
9907	|1,891603
9908	|2,262681
9909	|1,766721
9910	|1,815773
9911	|1,914781
9912	|1,774545
9913	|1,683947
9914	|1,765223
9915	|1,697768
9916	|1,719001
9917	|1,707534
9918	|1,783181
9919	|1,799127
9920	|1,791207
9921	|1,716319
9922	|1,665972
9923	|1,700167
9924	|1,757446
9925	|1,716302
9926	|1,741817
9927	|2,223687
9928	|1,93063
9929	|1,773667
9930	|1,741333
9931	|1,774661
9932	|1,665384
9933	|1,742308
9934	|1,774239
9935	|1,716386
9936	|1,732735
9937	|1,775201
9938	|1,757118
9939	|1,750152
9940	|1,682595
9941	|1,716586
9942	|1,758035
9943	|1,832368
9944	|1,666425
9945	|1,716637
9946	|1,807463
9947	|1,821631
9948	|2,075307
9949	|1,772604
9950	|1,751145
9951	|1,725317
9952	|1,773061
9953	|1,717044
9954	|1,70861
9955	|1,715686
9956	|1,708711
9957	|1,85656
9958	|1,783302
9959	|1,699748
9960	|1,724047
9961	|1,683536
9962	|1,741568
9963	|1,740904
9964	|1,716255
9965	|1,791259
9966	|1,83825
9967	|1,801531
9968	|1,65044
9969	|1,74056
9970	|1,717311
9971	|1,707174
9972	|1,692731
9973	|1,715701
9974	|1,716281
9975	|1,707572
9976	|1,766709
9977	|1,632676
9978	|1,725141
9979	|1,699956
9980	|1,748839
9981	|1,807583
9982	|1,683146
9983	|1,691687
9984	|1,658731
9985	|1,708019
9986	|1,715662
9987	|1,667281
9988	|1,989516
9989	|1,70938
9990	|1,70679
9991	|1,724463
9992	|1,642278
9993	|1,741102
9994	|1,641217
9995	|1,784122
9996	|1,723354
9997	|1,700297
9998	|1,732596
9999	|1,724505
