GUID	|Time
9431	|1,865525
9432	|1,791539
9433	|1,790368
9434	|1,807291
9435	|1,807681
9436	|1,708224
9437	|1,688347
9438	|1,834459
9439	|1,882516
9440	|1,91256
9441	|1,793696
9442	|1,848934
9443	|1,815896
9444	|1,865349
9445	|1,749442
9446	|1,885179
9447	|2,04494
9448	|1,849242
9449	|1,782317
9450	|1,741208
9451	|1,807541
9452	|1,848951
9453	|1,782419
9454	|1,747174
9455	|1,751792
9456	|1,800291
9457	|1,840233
9458	|1,757037
9459	|1,765947
9460	|1,716335
9461	|1,823999
9462	|1,77452
9463	|1,713253
9464	|1,800149
9465	|1,781477
9466	|2,159313
9467	|1,71027
9468	|1,761468
9469	|1,882542
9470	|1,776208
9471	|1,745548
9472	|1,769148
9473	|1,824091
9474	|1,799636
9475	|1,881792
9476	|1,804664
9477	|1,826789
9478	|1,93184
9479	|1,874407
9480	|1,873253
9481	|1,807564
9482	|1,832441
9483	|1,882095
9484	|1,824374
9485	|1,997987
9486	|1,857017
9487	|1,799397
9488	|1,775965
9489	|1,773011
9490	|1,865751
9491	|1,823335
9492	|1,896461
9493	|1,80146
9494	|1,807576
9495	|1,878605
9496	|1,802774
9497	|1,765839
9498	|1,757706
9499	|1,782671
9500	|1,782741
9501	|1,865918
9502	|1,773697
9503	|1,815796
9504	|1,940235
9505	|1,898649
9506	|1,750781
9507	|1,806213
9508	|1,765944
9509	|1,890356
9510	|1,774365
9511	|1,782656
9512	|1,715815
9513	|1,8411
9514	|1,840627
9515	|1,824098
9516	|1,857047
9517	|1,899214
9518	|1,856955
9519	|1,848748
9520	|1,882405
9521	|1,923475
9522	|1,865475
9523	|1,873299
9524	|2,08172
9525	|1,782781
9526	|1,865379
9527	|1,741089
9528	|1,837985
9529	|1,83437
9530	|1,841736
9531	|1,840276
9532	|1,882185
9533	|1,782491
9534	|1,832557
9535	|1,832082
9536	|1,874094
9537	|1,757472
9538	|1,782622
9539	|1,790844
9540	|1,696502
9541	|1,730016
9542	|2,139022
9543	|2,004346
9544	|1,791009
9545	|1,898231
9546	|1,758146
9547	|1,816371
9548	|1,815157
9549	|1,807567
9550	|1,724553
9551	|1,724376
9552	|1,691468
9553	|1,709272
9554	|1,78954
9555	|1,75778
9556	|1,774318
9557	|1,857078
9558	|1,782582
9559	|1,765719
9560	|1,708213
9561	|1,737823
9562	|2,233833
9563	|1,781485
9564	|1,847369
9565	|1,760413
9566	|1,799119
9567	|1,873992
9568	|1,807273
9569	|1,791
9570	|1,848961
9571	|1,840472
9572	|1,833196
9573	|1,748619
9574	|1,832824
9575	|1,765823
9576	|1,765993
9577	|1,749219
9578	|1,824156
9579	|1,832094
9580	|1,725273
9581	|1,772072
9582	|1,775921
9583	|1,815759
9584	|1,807616
9585	|1,799152
9586	|1,749637
9587	|1,741184
9588	|1,765605
9589	|1,873925
9590	|1,790746
9591	|1,857432
9592	|1,82399
9593	|1,856585
9594	|1,791444
9595	|1,782687
9596	|1,815573
9597	|1,815785
9598	|1,799132
9599	|1,799289
9600	|1,799412
9601	|2,155584
9602	|1,815832
9603	|1,849099
9604	|1,815509
9605	|1,849075
9606	|1,83236
9607	|1,824001
9608	|1,791121
9609	|1,765867
9610	|1,857205
9611	|1,857934
9612	|1,790132
9613	|1,72454
9614	|1,766838
9615	|1,737035
9616	|1,884789
9617	|1,764553
9618	|1,792944
9619	|1,832255
9620	|2,247165
9621	|1,799163
9622	|1,808186
9623	|1,79844
9624	|1,824205
9625	|1,724574
9626	|1,804007
9627	|1,824621
9628	|1,678369
9629	|1,775081
9630	|1,686972
9631	|1,867765
9632	|1,673261
9633	|1,733379
9634	|1,775314
9635	|1,783214
9636	|1,849161
9637	|1,865152
9638	|1,832368
9639	|1,882729
9640	|1,831658
9641	|1,998222
9642	|1,824278
9643	|1,824057
9644	|1,82425
9645	|1,774064
9646	|1,823972
9647	|1,807705
9648	|1,757426
9649	|1,799243
9650	|1,865641
9651	|1,79901
9652	|1,815831
9653	|1,824056
9654	|1,865529
9655	|1,849213
9656	|1,849274
9657	|1,78201
9658	|2,053734
9659	|2,050564
9660	|1,882062
9661	|1,774376
9662	|1,807453
9663	|1,815674
9664	|1,799237
9665	|1,671604
9666	|1,87676
9667	|1,726633
9668	|1,745474
9669	|1,78401
9670	|1,681597
9671	|1,666107
9672	|1,966593
9673	|1,750327
9674	|1,741277
9675	|1,782603
9676	|1,782565
9677	|1,815775
9678	|2,354712
9679	|1,791104
9680	|1,816309
9681	|1,840015
9682	|1,807466
9683	|1,762405
9684	|1,638513
9685	|1,797715
9686	|1,828847
9687	|1,752851
9688	|1,815818
9689	|1,857154
9690	|1,857233
9691	|1,865951
9692	|1,823808
9693	|1,898559
9694	|1,807593
9695	|1,882082
9696	|1,741029
9697	|2,221731
9698	|1,81626
9699	|1,849487
9700	|1,76537
9701	|1,766108
9702	|1,816325
9703	|1,832347
9704	|1,848329
9705	|1,749473
9706	|1,799174
9707	|1,856937
9708	|1,833278
9709	|1,815152
9710	|1,873989
9711	|1,81553
9712	|1,865599
9713	|1,757862
9714	|1,840618
9715	|1,774207
9716	|1,832566
9717	|1,799052
9718	|1,857556
9719	|1,840187
9720	|1,890608
9721	|1,898939
9722	|1,823702
9723	|1,848981
9724	|1,832428
9725	|1,848931
9726	|1,840762
9727	|1,708893
9728	|1,789842
9729	|1,857081
9730	|1,815782
9731	|1,83238
9732	|1,833263
9733	|1,865119
9734	|1,831899
9735	|1,815874
9736	|1,848898
9737	|1,816246
9738	|1,824139
9739	|1,782155
9740	|1,741159
9741	|1,82346
9742	|1,799594
9743	|1,912738
9744	|1,851501
9745	|1,824149
9746	|1,923762
9747	|1,865403
9748	|1,857168
9749	|1,882218
9750	|1,840553
9751	|1,81597
9752	|1,823826
9753	|1,782594
9754	|1,800064
9755	|1,83253
9756	|1,831377
9757	|1,815952
9758	|1,738456
9759	|1,740532
9760	|2,131334
9761	|1,876605
9762	|1,907276
9763	|1,856992
9764	|1,866159
9765	|1,939601
9766	|1,807499
9767	|1,874103
9768	|1,889428
9769	|1,891011
9770	|1,841642
9771	|1,840574
9772	|1,831411
9773	|1,841313
9774	|1,823473
9775	|1,899108
9776	|2,011773
9777	|1,909672
9778	|1,965331
9779	|1,898478
9780	|1,857228
9781	|1,940412
9782	|1,939932
9783	|1,890549
9784	|1,840581
9785	|1,89874
9786	|1,85746
9787	|1,848745
9788	|1,807266
9789	|1,791072
9790	|1,782989
9791	|1,807044
9792	|2,271827
9793	|1,74123
9794	|1,840745
9795	|1,799091
9796	|1,832915
9797	|1,865082
9798	|1,857184
9799	|1,873842
9800	|1,882095
9801	|1,815608
9802	|1,83278
9803	|1,823202
9804	|1,849585
9805	|1,738513
9806	|1,815069
9807	|1,674988
9808	|1,67481
9809	|1,809411
9810	|1,625759
9811	|1,757006
9812	|1,750625
9813	|1,857155
9814	|1,724549
9815	|1,782607
9816	|1,757731
9817	|1,799627
9818	|1,765656
9819	|1,816223
9820	|1,831148
9821	|1,874523
9822	|1,824483
9823	|1,798806
9824	|1,766026
9825	|1,857888
9826	|1,815061
9827	|1,732841
9828	|1,912696
9829	|1,810287
9830	|2,225018
9831	|1,978534
9832	|1,832478
9833	|1,807562
9834	|1,857198
9835	|1,890377
9836	|1,857242
9837	|1,840598
9838	|1,890763
9839	|1,848596
9840	|1,890442
9841	|1,82417
9842	|1,85758
9843	|1,848507
9844	|1,823016
9845	|1,750406
9846	|1,774436
9847	|1,797651
9848	|1,899383
9849	|1,931983
9850	|1,865345
9851	|1,815831
9852	|1,86557
9853	|1,82397
9854	|1,741133
9855	|1,825631
9856	|1,77277
9857	|1,807687
9858	|1,765297
9859	|1,791358
9860	|1,757836
9861	|1,865401
9862	|1,790969
9863	|1,782958
9864	|1,749082
9865	|1,832255
9866	|1,77441
9867	|1,757649
9868	|1,72456
9869	|2,261628
9870	|1,682428
9871	|1,63281
9872	|1,802738
9873	|1,754592
9874	|1,975841
9875	|1,882419
9876	|1,83824
9877	|1,744746
9878	|1,814511
9879	|1,815921
9880	|1,77124
9881	|1,768847
9882	|1,840777
9883	|1,815069
9884	|1,882997
9885	|1,799162
9886	|1,881471
9887	|1,882545
9888	|2,438357
9889	|1,840137
9890	|1,907045
9891	|1,973287
9892	|1,848977
9893	|1,915329
9894	|1,86539
9895	|1,857441
9896	|1,822286
9897	|1,875547
9898	|1,79086
9899	|1,865389
9900	|1,882092
9901	|1,866014
9902	|1,757287
9903	|1,824144
9904	|1,790997
9905	|1,840557
9906	|2,239434
9907	|1,9722
9908	|1,832862
9909	|1,882991
9910	|1,897714
9911	|1,882127
9912	|1,996635
9913	|1,858991
9914	|1,931924
9915	|1,757113
9916	|1,749921
9917	|1,774648
9918	|1,807124
9919	|1,765965
9920	|1,774333
9921	|1,766172
9922	|1,83224
9923	|1,841197
9924	|1,831757
9925	|1,952649
9926	|2,052158
9927	|1,88208
9928	|1,872896
9929	|1,808314
9930	|1,843819
9931	|1,829243
9932	|1,790966
9933	|1,799318
9934	|1,76531
9935	|1,783561
9936	|1,840234
9937	|1,782624
9938	|1,799081
9939	|1,940494
9940	|1,879029
9941	|1,876248
9942	|1,832839
9943	|1,865425
9944	|1,815849
9945	|1,981606
9946	|1,815809
9947	|1,857455
9948	|1,848704
9949	|1,824128
9950	|1,774176
9951	|1,790937
9952	|1,762317
9953	|1,800225
9954	|1,73771
9955	|1,7463
9956	|1,923856
9957	|1,753439
9958	|1,886497
9959	|1,823976
9960	|1,849522
9961	|1,824233
9962	|1,865258
9963	|2,276365
9964	|1,985625
9965	|1,8157
9966	|1,890707
9967	|1,798944
9968	|1,799157
9969	|1,7832
9970	|1,823501
9971	|1,849076
9972	|1,807439
9973	|1,757757
9974	|1,832467
9975	|1,807228
9976	|1,790918
9977	|1,780935
9978	|1,709867
9979	|1,856944
9980	|1,82433
9981	|1,766179
9982	|1,782344
9983	|2,03909
9984	|1,816365
9985	|1,791011
9986	|1,86475
9987	|1,808477
9988	|1,815389
9989	|1,717879
9990	|1,755944
9991	|1,7918
9992	|2,183166
9993	|2,247028
9994	|1,807438
9995	|1,704638
9996	|1,680295
9997	|1,742163
9998	|1,698583
9999	|1,684643
